Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
7.408784980517178,7.408784980517178,True,False,4,4.425782371518806,4.425782371518806,True,False,4,2.760642147696232,2.067382544512782,2.558758874414501,7.786596119929454,7.786596119929454,True,False,4,4,0.6666666666666665,0,0.0,0.0,0.7999999999999999,0.5333333333333332,0.4745368112013918,2.0
nan,nan,False,False,3,0.38329026701119706,0.38329026701119706,True,True,3,2.8950533320840623,2.136973684416918,3.122255495953011,3.80952380952381,3.80952380952381,True,False,3,3,0.625,0,0.0,0.0,1.875,0.6875,0.5625,2.0
nan,nan,False,False,3,3.5644559287970132,3.5644559287970132,True,False,3,2.904672370177477,2.394400721089771,5.679481861450669,2.1428571428571423,2.1428571428571423,True,False,3,3,1.333333333333333,0,0.0,0.0,1.6666666666666665,0.3333333333333335,0.0,2.0
6.853819813437241,6.853819813437241,True,False,4,4.521485309599004,4.521485309599004,True,False,4,2.490417636858259,1.8421686991483468,6.661012265597451,7.4338624338624335,7.4338624338624335,True,False,4,4,0.7777777777777778,0,0.0,0.0,0.888888888888889,0.4444444444444445,0.4714045207910317,2.0
nan,nan,False,False,2,2.047216349541931,2.047216349541931,True,False,2,2.7370643828405736,1.9696515689148568,9.933581055909688,nan,nan,False,False,2,2,0.3636363636363636,1,0.5,0.0,2.0,nan,nan,nan
2.50974140984768,2.50974140984768,True,False,4,0.9804766006316384,0.9804766006316384,True,True,4,2.4284342817189217,2.4991924280866282,5.058798579869194,1.3844797178130543,1.3844797178130543,True,False,4,4,0.8,0,0.0,0.0,1.7333333333333336,0.4444444444444446,0.3499559055116361,2.0
5.119553666312435,5.119553666312435,True,False,6,4.46167097329888,4.46167097329888,True,False,6,2.214907224054073,1.8622823997588882,4.315214457405281,5.449735449735449,5.449735449735449,True,False,6,6,1.125,1,0.6666666666666666,0.0,1.25,0.2125,0.26983791431153625,2.0
nan,nan,False,False,3,4.46167097329888,4.46167097329888,True,False,3,2.858194533422046,1.86816167381764,8.124532768859991,8.095238095238095,8.095238095238095,True,False,3,3,0.625,0,0.0,0.0,0.75,0.6875,0.5625,2.0
2.712160315773494,2.712160315773494,True,False,6,1.3086009597637493,1.3086009597637493,True,False,6,2.0718729991934275,2.409488464461797,4.5627238050677095,1.6364323507180685,1.6364323507180685,True,False,6,6,1.0,0,0.0,0.0,1.8571428571428574,0.28571428571428586,0.2857142857142858,2.0
nan,nan,False,False,3,4.49333738663424,4.49333738663424,True,False,3,2.5638566534843936,1.8876120943371273,5.931084049399956,7.745098039215685,7.745098039215685,True,False,3,3,0.7058823529411764,0,0.0,0.0,0.8235294117647058,0.6470588235294118,0.5294117647058824,2.0
nan,nan,False,False,3,4.521485309599004,4.521485309599004,True,False,3,2.460249975892083,1.7334564711917344,2.4166128241871423,6.845972957084068,6.845972957084068,True,False,3,3,0.8888888888888888,0,0.0,0.0,0.9999999999999999,0.5555555555555555,0.4444444444444444,1.9999999999999998
nan,nan,False,False,3,4.46167097329888,4.46167097329888,True,False,3,2.009992120788708,2.1858612803847923,2.8286911572037656,6.772486772486772,6.772486772486772,True,False,3,3,0.875,0,0.0,0.0,1.0,0.5625,0.4375,2.0
nan,nan,False,False,3,3.769533653254584,3.769533653254584,True,False,3,2.7136321942950437,2.0988904562142725,3.4222086498627826,2.1428571428571437,2.1428571428571437,True,False,3,3,1.4285714285714286,0,0.0,0.0,1.7142857142857142,0.2857142857142857,1.1102230246251565e-16,2.0
6.506532474839031,6.506532474839031,True,False,4,4.49333738663424,4.49333738663424,True,False,4,2.5438431299619477,1.7865641064739632,4.213891597183181,7.122626828509182,7.122626828509182,True,False,4,4,0.8235294117647058,0,0.0,0.0,0.9411764705882353,0.43137254901960786,0.4436748430974416,2.0
6.506532474839031,6.506532474839031,True,False,4,4.49333738663424,4.49333738663424,True,False,4,2.1082691570768604,2.0802723937919674,5.036194134696273,7.122626828509182,7.122626828509182,True,False,4,4,0.8235294117647058,0,0.0,0.0,0.9411764705882353,0.43137254901960786,0.4436748430974416,2.0
7.975557917109459,7.975557917109459,True,False,5,4.569336778639103,4.569336778639103,True,False,5,2.975346039894558,1.7730352020904014,8.567961123706965,8.492063492063492,8.492063492063492,True,False,5,5,0.5999999999999999,0,0.0,0.0,0.7,0.39999999999999997,0.5196152422706632,2.0
7.035477805934767,7.035477805934767,True,False,5,4.337441197906314,4.337441197906314,True,False,5,2.9557995676577065,2.450544206903049,7.997392189288175,7.84086284086284,7.84086284086284,True,False,5,5,0.6153846153846153,0,0.0,0.0,0.7692307692307693,0.4615384615384615,0.44853476114194624,2.0
nan,nan,False,False,3,3.9233419465977604,3.9233419465977604,True,False,3,2.126381534612286,2.288536959052357,5.629842258002135,2.3544973544973544,2.3544973544973544,True,False,3,3,1.5,0,0.0,0.0,1.75,0.25,0.0,2.0
nan,nan,False,False,3,0.6933677863910422,0.6933677863910422,True,True,3,2.703519165597733,2.4739629903066156,7.320919561339054,2.2751322751322753,2.2751322751322753,True,False,3,3,0.625,0,0.0,0.0,1.625,0.6875,0.3125,2.0
7.825529786835031,7.825529786835031,True,False,5,4.49333738663424,4.49333738663424,True,False,5,2.827682383171294,1.8971120002134834,3.503567622694291,8.367569249922191,8.367569249922191,True,False,5,5,0.5882352941176471,0,0.0,0.0,0.7058823529411764,0.4411764705882353,0.49478246591943303,2.0
